timestep,result
25968000,-102.8193478807807
25980000,-416.68971586227417
25992000,-17.125584721565247
26004000,-199.02365601062775
26016000,-286.989116743207
26028000,-101.8756657615304
26040000,-169.020227573812
26052000,-188.61010371148586
26064000,-310.5501194447279
26076000,-186.14631992578506
26088000,-67.10156586021185
26100000,-195.5922380015254
26112000,-2.639520362019539
26124000,-141.4168923124671
26136000,-126.19557008892298
26148000,-66.13407817482948
26160000,-130.76205153763294
26172000,-177.79221512377262
26184000,-31.821353368461132
26196000,-167.59915076941252
26208000,-12.307746805250645
26220000,3.2935780324041843
26232000,-122.8506166189909
26244000,-489.1441328525543
26256000,-47.13238459080458
26268000,-66.2801456451416
26280000,-210.99371431022882
26292000,-255.59199564158916
26304000,-379.6721757873893
26316000,-61.4942517131567
26328000,-108.206005461514
26340000,-232.46796298027039
26352000,-547.5795227587223
26364000,-79.76983792334795
26376000,-307.13073390722275
26388000,-71.70913737639785
26400000,-129.06877190619707
26412000,-298.4590013101697
26424000,-74.95747438073158
26436000,-80.98630654066801
26448000,-459.7734863758087
26460000,-576.289611518383
26472000,-139.43143414705992
26484000,-69.01043570786715
26496000,-176.14967205375433
26508000,-456.15424305200577
26520000,26.696716589853168
26532000,-207.44564552605152
26544000,-74.0247592702508
26556000,-305.30134589225054
26568000,-282.2791996449232
26580000,-89.3841080069542
26592000,-205.8591484799981
26604000,-35.220554418861866
26616000,-88.92904905974865
26628000,-671.2289870977402
26640000,-381.42585638165474
26652000,-68.25111577659845
26664000,-298.49337090551853
26676000,-33.449222423136234
26688000,-290.0283516868949
26700000,-131.84801369905472
26712000,-14.56437424942851
26724000,-165.7710834518075
26736000,-176.65755366906524
26748000,-492.6714062690735
26760000,-198.47132594138384
26772000,-74.97007542848587
26784000,-3.52735747769475
26796000,-187.79912568628788
26808000,-43.593605514615774
26820000,-156.0808289423585
26832000,0.15741148591041565
26844000,-382.8328660428524
26856000,-59.254088029265404
26868000,-504.51015892624855
26880000,-562.5331867337227
26892000,17.599164187908173
26904000,-627.9131602048874
26916000,-71.07540053129196
26928000,-272.9511025324464
26940000,-44.289860256016254
26952000,-184.60525911301374
26964000,-524.0999651253223
26976000,23.58958763629198
26988000,-364.5513742864132
27000000,-62.047026976943016
27012000,-45.35893925279379
27024000,-392.13754466176033
27036000,-8.003816775977612
27048000,-264.75783183425665
27060000,-73.43208386749029
27072000,-168.32140686362982
27084000,8.245195969939232
27096000,-0.4994257017970085
27108000,-20.781575065106153
27120000,-21.503729877993464
27132000,-18.699430156499147
27144000,-18.237558644264936
27156000,-270.49917235970497
27168000,-44.75009094923735
27180000,-569.9970345795155
27192000,-92.7462991848588
27204000,-22.143600296229124
27216000,-109.6767900288105
27228000,-143.1282349154353
27240000,-10.08862703666091
27252000,-69.71542520076036
27264000,-40.92863819003105
27276000,-91.12309248000383
27288000,-220.6900809854269
27300000,-126.22106116265059
27312000,-116.5651683807373
27324000,-243.54256117343903
27336000,-275.05488382279873
27348000,-868.1981499195099
27360000,-285.30769708007574
27372000,-120.93719823658466
27384000,-42.805072486400604
27396000,-302.792637437582
27408000,-66.47893170267344
27420000,-40.96108494699001
27432000,-185.29607961699367
27444000,-280.10707565024495
27456000,-280.70394468307495
27468000,-261.9484335631132
27480000,-19.240468502044678
27492000,3.59806165099144
27504000,-192.9129547998309
27516000,-34.80604409426451
27528000,-137.66884814575315
27540000,-239.75586077570915
27552000,-43.2132096812129
27564000,-24.824552908539772
27576000,-173.7473397925496
27588000,-85.0580137744546
27600000,-168.70126551389694
27612000,-142.32555454969406
27624000,-60.74832884222269
27636000,-44.23890124261379
27648000,2.2720863074064255
27660000,-262.388823248446
27672000,-183.71382065862417
27684000,-28.71694925427437
27696000,-47.567560873925686
27708000,-1.3350243866443634
27720000,-169.60292476043105
27732000,-8.25554520264268
27744000,-49.41059846431017
27756000,-285.0706966519356
27768000,-20.335615444928408
27780000,-9.327240467071533
27792000,-298.57781687378883
27804000,-230.55576727166772
27816000,-56.32031739130616
27828000,-501.8207195997238
27840000,-306.93085537850857
27852000,-194.7761888280511
27864000,-13.886202275753021
27876000,-453.5023631453514
27888000,-256.6463034749031
27900000,4.203879173845053
27912000,-5.214975267648697
27924000,-84.90179904922843
27936000,-49.00377010926604
27948000,-106.05498705804348
27960000,-69.51736945658922
27972000,-133.62024702876806
27984000,-486.9648096561432
27996000,-215.63278567045927
28008000,-84.33115109056234
28020000,-178.1870218217373
28032000,-614.2887378334999
28044000,-170.26707288622856
28056000,-165.90849943831563
28068000,-208.69044997170568
28080000,-86.26343346387148
28092000,-87.32471711188555
28104000,-102.47961892187595
28116000,-693.9017007350922
28128000,-76.83337106183171
28140000,-62.21866673976183
28152000,-115.64899941906333
28164000,-168.88307600468397
28176000,-42.998421393334866
28188000,-344.51801040768623
28200000,-72.14539072662592
28212000,-37.49497364461422
28224000,-53.888596173375845
28236000,-24.303412921726704
28248000,-143.68670939654112
28260000,-162.87791883200407
28272000,-5.167818874120712
28284000,-287.83769477158785
28296000,-237.67334027588367
28308000,-175.42443358898163
28320000,-1462.3185427188873
28332000,-466.23372304439545
28344000,-219.18614326789975
28356000,-76.64995716884732
28368000,-187.4936332181096
28380000,-45.501742377877235
28392000,-22.742974441498518
28404000,-21.88459948450327
28416000,-158.49562441557646
28428000,-99.2658230215311
28440000,-341.70374108850956
28452000,-552.7031961977482
28464000,-1202.439641714096
28476000,-13.19467243924737
28488000,-495.68572586774826
28500000,-81.8530701175332
28512000,-81.32194510102272
28524000,-58.8308162689209
28536000,-3.2159176394343376
28548000,-233.8801916986704
28560000,-72.41436399891973
28572000,-104.95932110399008
28584000,2.417993478477001
28596000,8.098321992903948
28608000,-241.24531890451908
28620000,-476.8898373693228
28632000,-133.46171607077122
28644000,-40.29662408679724
28656000,-51.90060552209616
28668000,-168.74568106234074
28680000,-220.32925903052092
28692000,-49.05664290487766
28704000,-193.67106337100267
28716000,4.371675547212362
28728000,-203.93408308178186
28740000,-442.8855854868889
28752000,-112.9533949047327
28764000,5.05534790083766
28776000,-179.42122491449118
28788000,4.844078276306391
28800000,-88.25415653735399
28812000,-52.898837730288506
28824000,-86.26191406697035
28836000,-49.63070125877857
28848000,-537.9234942793846
28860000,-48.74088482558727
28872000,-28.586818020790815
28884000,-355.1548171117902
28896000,-157.218180462718
28908000,-91.95988339930773
28920000,-24.700523804873228
28932000,-130.05604159832
28944000,-76.7556139677763
28956000,-90.79874467849731
28968000,-421.9606100618839
28980000,-150.96761629730463
28992000,-42.30048729851842
29004000,-23.72899241745472
29016000,-27.967691466212273
29028000,-47.76325064152479
29040000,-485.5847672820091
29052000,-164.86432803422213
29064000,-269.3548218756914
29076000,-81.39187430590391
29088000,-347.1577659845352
29100000,-73.63390255719423
29112000,-19.71816549450159
29124000,-117.85683427006006
29136000,-94.72441669553518
29148000,-266.23549231886864
29160000,-143.50601559877396
29172000,-41.31587752699852
29184000,-169.59237186983228
29196000,-75.12517361715436
29208000,-59.68008767440915
29220000,-93.19521178305149
29232000,-176.9572861418128
29244000,-117.67989936470985
29256000,-230.49910064041615
29268000,-90.13783480972052
29280000,-275.7503468096256
29292000,-234.04535102844238
29304000,-88.62794918194413
29316000,-198.86283706128597
29328000,-88.8561600856483
29340000,-104.40537562221289
29352000,-171.20356711000204
29364000,-313.15796168893576
29376000,-20.17609104141593
29388000,-212.1383997797966
29400000,-84.02065970003605
29412000,-58.996831089258194
29424000,-39.28654382377863
29436000,-45.595039047300816
29448000,-51.07813482731581
29460000,11.516567384824157
29472000,-167.26393964886665
29484000,-85.65246487408876
29496000,-29.29052633792162
29508000,-23.409747075289488
29520000,-97.88638997823
29532000,-132.11933819949627
29544000,-20.750322252511978
29556000,-38.76416624337435
29568000,-297.8193299472332
29580000,-17.335556652396917
29592000,-406.0193290784955
29604000,-48.81090885400772
29616000,-311.0100029334426
29628000,-224.45197711139917
29640000,-24.762378968298435
29652000,-84.84487688541412
29664000,-435.9618268609047
29676000,-166.2996230199933
29688000,-36.62577252835035
29700000,-204.849777251482
29712000,-2.0544678792357445
29724000,-130.7707823999226
29736000,-93.12133955210447
29748000,-61.20004082471132
29760000,-224.9517613425851
29772000,-16.940341733396053
29784000,-30.81248665601015
29796000,-371.9057422876358
29808000,11.756364095956087
29820000,-459.6441180035472
29832000,-105.03014512360096
29844000,-117.39899904280901
29856000,-24.677643414586782
29868000,-27.45205056294799
29880000,-93.78303166478872
29892000,-119.48603733256459
29904000,-82.92577245086432
29916000,-15.68083143979311
29928000,-16.11151622980833
29940000,-431.09266363084316
29952000,-242.6296849064529
29964000,-3.8127795718610287
29976000,-55.63202564045787
29988000,-85.21772640198469
30000000,-315.3693692237139
30012000,-387.9540093243122
30024000,-270.72467859089375
30036000,-216.93438932672143
30048000,-41.075154922902584
30060000,2.6851997524499893
30072000,-2.4805781058967113
30084000,-579.5450880527496
30096000,-54.437145844101906
30108000,-246.32655981183052
30120000,-54.27138514071703
30132000,-11.3581952303648
30144000,-243.0379291176796
30156000,-80.51099799573421
30168000,-80.35451161116362
30180000,-49.53637473285198
30192000,12.276419002562761
30204000,-98.5082278624177
30216000,-313.29361559450626
30228000,-25.301276728510857
30240000,-206.1096516996622
30252000,-2.76645490154624
30264000,-60.07339530438185
30276000,-111.45239498093724
30288000,-341.422276224941
30300000,-90.68493963778019
30312000,-65.08155142515898
30324000,-0.4630703516304493
30336000,-23.10715501010418
30348000,-4.477419212460518
30360000,-214.17307021468878
30372000,-84.09216209501028
30384000,-181.27850494161248
30396000,-10.602784287184477
30408000,-295.25127632915974
30420000,19.263695422559977
30432000,-24.427735291421413
30444000,5.3107669949531555
30456000,-35.19819384813309
30468000,-272.1749258637428
30480000,-140.80526719987392
30492000,-55.22280366718769
30504000,-367.70729653537273
30516000,-195.04626263678074
30528000,-76.06315775960684
30540000,-78.81534111499786
30552000,-176.19226329773664
30564000,-98.41857171803713
30576000,-4.437626868486404
30588000,-61.24374135583639
30600000,-22.276765882968903
30612000,-49.95426005870104
30624000,-145.51278085261583
30636000,-197.82032666355371
30648000,-326.2283874452114
30660000,-136.47139175236225
30672000,-463.67161244153976
30684000,-76.92617360502481
30696000,-151.53326388448477
30708000,-93.06992977112532
30720000,21.038341723382473
30732000,-388.13895436003804
30744000,-53.23856355249882
30756000,18.46865158714354
30768000,-279.9142408668995
30780000,-44.74313175678253
30792000,-653.0353185534477
30804000,-93.8192094154656
30816000,-86.42656745761633
30828000,-42.86794915795326
30840000,-330.62622828781605
30852000,-11.69939436018467
30864000,-189.7786824479699
30876000,-29.430544763803482
30888000,-20.43425027281046
30900000,-111.30824069678783
30912000,16.028675918467343
30924000,-173.02524376660585
30936000,-15.748190008103848
30948000,6.219208345748484
30960000,-4.239190950989723
30972000,-519.6542259454727
30984000,-101.74205124378204
30996000,-503.44246846437454
31008000,-93.17418668419123
31020000,-138.69898319989443
31032000,-76.15519377589226
31044000,-92.97433029860258
31056000,-141.63704013079405
31068000,19.25560312718153
31080000,-8.331256911158562
31092000,-69.61452853679657
31104000,-301.4691412448883
31116000,-644.8385924696922
31128000,-352.9267267808318
31140000,-336.6224255822599
31152000,-74.55860804766417
31164000,-1.2936030272394419
31176000,-312.50830751657486
31188000,-64.6386855430901
31200000,-25.434073336422443
31212000,-52.97693394124508
31224000,-131.93483662605286
31236000,-91.48826617747545
31248000,3.5316058546304703
31260000,-28.60068802535534
31272000,-120.46203019097447
31284000,-174.81393859535456
31296000,-179.32497580349445
31308000,-120.28488998115063
31320000,-73.40091528743505
31332000,-382.80365720018744
31344000,-262.5339758321643
31356000,27.606896330602467
31368000,1.4393594060093164
31380000,-187.1090109050274
31392000,-185.57190109044313
31404000,-93.28548711538315
31416000,-156.4054259955883
31428000,-6.6410817839205265
31440000,-118.60448279976845
31452000,-56.04061872884631
31464000,-10.364529132843018
31476000,6.864817123860121
31488000,-669.3844989538193
31500000,-581.1028726100922
31512000,-266.23195527493954
31524000,-41.045731857419014
31536000,-10.02614862471819
31548000,-296.3068194165826
31560000,-11.245083708316088
31572000,-321.8595455735922
31584000,-101.29954688996077
31596000,4.4706723019480705
31608000,-1.7075884975492954
31620000,-537.3498070836067
31632000,-193.72779612243176
31644000,-88.95776787772775
31656000,-163.5563271790743
31668000,-20.646642945706844
31680000,-28.120374221354723
31692000,-375.55335895717144
31704000,-101.4568963944912
31716000,-203.82268902659416
31728000,-124.82669896259904
31740000,-20.471648257225752
31752000,-115.1716848090291
31764000,-83.03119108080864
31776000,-65.88391017913818
31788000,-156.61320895701647
31800000,-233.09568464756012
31812000,-93.83239587396383
31824000,-80.97163986414671
31836000,-186.80650195479393
31848000,-74.7734189927578
31860000,-162.7835432589054
31872000,-172.9419051632285
31884000,-323.89620814472437
31896000,-444.13553816080093
31908000,-382.73352831602097
31920000,-362.26246279478073
31932000,-45.94792594015598
31944000,-117.17737631499767
31956000,-174.995379678905
31968000,-40.381577141582966
31980000,-246.72586477547884
31992000,-38.095736011862755
32004000,-4.796305123716593
32016000,-353.73702070116997
32028000,-93.93768358230591
32040000,-43.86499157175422
32052000,-37.852568946778774
32064000,-266.36813592910767
32076000,-41.05270804464817
32088000,-69.3562201783061
32100000,-31.765118557959795
32112000,11.43995525687933
32124000,-185.38737658411264
32136000,-76.51480174064636
32148000,-188.159308321774
32160000,-521.2821719348431
32172000,-516.3094592392445
32184000,-254.9389032572508
32196000,-91.78436313942075
32208000,-173.08774375915527
32220000,-115.30820820480585
32232000,-364.60140109062195
32244000,-133.58036860078573
32256000,-68.66619046777487
32268000,-14.014323979616165
32280000,-69.9326272085309
32292000,-66.52696028351784
32304000,-125.13778345286846
32316000,-285.3347075805068
32328000,-166.96106484904885
32340000,0.12129047513008118
32352000,-91.44463597238064
32364000,-42.86211255937815
32376000,-141.3701836168766
32388000,-1.1269473768770695
32400000,-56.42225890606642
32412000,-54.66839297860861
32424000,-27.961202554404736
32436000,-123.8787180557847
32448000,-10.513624433428049
32460000,-143.97997914999723
32472000,-121.66159947216511
32484000,-47.74061366915703
32496000,7.1072448417544365
32508000,-3.6754860691726208
32520000,-11.735403127968311
32532000,-361.0994635373354
32544000,-35.072620399296284
32556000,-41.64230749756098
32568000,7.936886418610811
32580000,-176.60636856406927
32592000,-280.37888795509934
32604000,-134.98211358487606
32616000,9.868353206664324
32628000,-40.96984226629138
32640000,-354.2466618716717
32652000,-370.19622254371643
32664000,-13.285211388021708
32676000,-76.99493892118335
32688000,6.4973664451390505
32700000,11.606194961816072
32712000,-472.90880186855793
32724000,-146.8846449777484
32736000,-78.07236506044865
32748000,-81.99429614841938
32760000,-498.8213131427765
32772000,-23.165028292685747
32784000,-160.6391835361719
32796000,-120.53710868954659
32808000,-71.84416538476944
32820000,4.572748500853777
32832000,-487.4524394571781
32844000,-87.02154082804918
32856000,1.2396074384450912
32868000,-100.82558515667915
32880000,-161.41756819933653
32892000,-395.97548216581345
32904000,-149.98869913816452
32916000,-27.57359224744141
32928000,-194.9141591489315
32940000,-361.4155987277627
32952000,-430.85512042045593
32964000,-68.25410667806864
32976000,-20.98367667198181
32988000,-57.0050758048892
33000000,-31.529661970213056
33012000,-23.354177460074425
33024000,-37.1597630828619
33036000,-43.439311753958464
33048000,-285.4146580323577
33060000,-183.8906486108899
33072000,-364.55695354938507
33084000,-79.46064115315676
33096000,-269.4753920286894
33108000,-706.4432671070099
33120000,-139.03105048835278
33132000,-227.92164442688227
33144000,-703.5526325702667
33156000,-51.42562901601195
33168000,-6.816787861287594
33180000,-4.408495020121336
33192000,-298.51663041114807
33204000,-96.97086849808693
33216000,-152.53944544494152
33228000,-121.20540615916252
33240000,-1.8360464796423912
33252000,4.215835213661194
33264000,-2.6517957523465157
33276000,-177.75924517214298
33288000,-556.0468835830688
33300000,-47.64246763661504
33312000,-156.0292118564248
33324000,-170.79439739882946
33336000,-60.34177301079035
33348000,-60.51229175180197
33360000,-332.53647300601006
33372000,-90.2576422020793
33384000,-59.03436925634742
33396000,-72.92083390802145
33408000,-198.55594592541456
33420000,-53.9738532230258
33432000,0.40959423035383224
33444000,-472.14931285381317
33456000,-65.63448552042246
33468000,-78.56799943745136
33480000,-6.482578497380018
33492000,-177.4240349009633
33504000,6.420091031119227
33516000,-120.35379675775766
33528000,-186.43599208816886
33540000,-245.46173191815615
33552000,-217.09870547801256
33564000,-81.53378619253635
33576000,-189.5544322952628
33588000,-93.5952872261405
33600000,-281.86085027456284
33612000,1.141275990754366
33624000,-332.2892098426819
33636000,-69.33866061270237
33648000,-152.47047512233257
33660000,-6.317358464002609
33672000,-272.2306673824787
33684000,-22.390147544443607
33696000,-69.83846533298492
33708000,-174.46802768856287
33720000,-11.106253501027822
33732000,-300.7805071622133
33744000,-296.8570087328553
33756000,-212.64144142717123
33768000,-26.4250699095428
33780000,-13.62689583748579
33792000,-146.855959109962
33804000,-200.98513696342707
33816000,-207.19426769018173
33828000,-28.3742760643363
33840000,-571.0812775492668
33852000,11.12722385674715
33864000,-152.02774819731712
33876000,-76.39905569702387
33888000,-124.21668592840433
33900000,-106.84209805727005
33912000,-595.3568943142891
33924000,-66.26111324876547
33936000,-65.15231087058783
33948000,-80.69138896465302
33960000,-271.8253438025713
33972000,-150.9306450113654
33984000,-89.83143346011639
33996000,-145.14895003288984
34008000,-58.85476113855839
34020000,-84.40986027568579
34032000,-21.807942286133766
34044000,-92.03179314360023
34056000,-103.25919603556395
34068000,-163.57448606565595
34080000,-17.53641589730978
34092000,-158.9932616725564
34104000,-100.14215832948685
34116000,-94.9511810541153
34128000,-383.8433948904276
34140000,-130.86213936284184
34152000,-122.47831270098686
34164000,-13.123171714134514
34176000,-149.72224696725607
34188000,-544.4849662184715
34200000,-273.91884350031614
34212000,-11.26905532553792
34224000,-34.53567127138376
34236000,-90.75950456410646
34248000,3.0766269974410534
34260000,-193.87937899678946
34272000,-8.888352483510971
34284000,-167.54905590415
34296000,-177.77414333820343
34308000,-208.04346990585327
34320000,-141.0550176501274
34332000,-37.95645137503743
34344000,-130.8143390417099
34356000,-212.7820540368557
34368000,-75.29969023168087
34380000,-536.2766591310501
34392000,-15.66671684756875
34404000,-222.66761353611946
34416000,-238.11542324721813
34428000,17.82736460119486
34440000,-43.12752081081271
34452000,-87.39626521617174
34464000,-23.637027747929096
34476000,-215.63200638443232
34488000,-167.34520576894283
34500000,-854.638051867485
34512000,-246.63420312851667
34524000,28.691386281512678
34536000,-330.8665832579136
34548000,-117.38503637909889
34560000,-6.035138353705406
34572000,-12.669500350952148
34584000,-66.00941036641598
34596000,3.2808599956333637
34608000,-19.031449545174837
34620000,-24.045983005315065
34632000,0.8458141200244427
34644000,-86.5130632519722
34656000,-650.8521628379822
34668000,-154.91171001642942
34680000,-484.01090186834335
34692000,-191.44797487556934
34704000,-36.638324085623026
34716000,-434.1694198846817
34728000,-41.05212713778019
34740000,-63.189101338386536
34752000,-201.71981766819954
34764000,8.622655153274536
34776000,-401.43309503793716
34788000,-187.12539329379797
34800000,-68.31431641429663
34812000,-225.1726684421301
34824000,-207.25032643973827
34836000,-172.6289204210043
34848000,-9.657073121517897
34860000,7.774768389761448
34872000,-33.769224260002375
34884000,-25.750667363405228
34896000,-221.2149827517569
34908000,-112.9334361627698
34920000,22.647864393889904
34932000,-217.13613358139992
34944000,15.338927518576384
34956000,-80.1661035194993
34968000,-119.45770512521267
34980000,-150.20887814462185
34992000,-338.4594555795193
35004000,-715.4837877750397
35016000,-625.5078034698963
35028000,-143.10881594195962
35040000,-66.16626990586519
35052000,-214.50151623785496
35064000,-89.14435010403395
35076000,-44.98381940275431
35088000,-477.0984518826008
35100000,-86.16626414656639
35112000,9.285510763525963
35124000,-285.45110980421305
35136000,-269.16222018003464
35148000,-181.62651740014553
35160000,-32.48893991857767
35172000,-39.00018664449453
35184000,-218.16827228665352
35196000,-227.65330436825752
35208000,-32.51515702158213
35220000,-193.797881282866
35232000,-88.81859271228313
35244000,-110.2594027929008
35256000,-31.050447149202228
35268000,-52.24542352557182
35280000,-132.6254299581051
35292000,-598.9346832036972
35304000,-106.1431576833129
35316000,-218.99599121510983
35328000,-251.1464682519436
35340000,-246.17555662989616
35352000,-143.03759029507637
35364000,-209.91890217363834
35376000,-267.4597225487232
35388000,-209.70207714289427
35400000,-66.50199929624796
35412000,-101.9851204380393
35424000,-247.47519056499004
35436000,-131.06188935041428
35448000,-180.5452683120966
35460000,-100.61864716559649
35472000,-135.69414299726486
35484000,-118.62003620713949
35496000,-647.225464463234
35508000,-166.848619569093
35520000,-22.58499340713024
35532000,-27.236616074107587
35544000,-466.1054391860962
35556000,-203.18871058523655
35568000,-133.64078924804926
35580000,-38.06638106703758
35592000,-75.35874372720718
35604000,-25.960604026913643
35616000,-222.84847074002028
35628000,8.230366356670856
35640000,-153.8242957815528
35652000,-98.38967235013843
35664000,-165.30057676881552
35676000,-57.87200678884983
35688000,-240.86467151343822
35700000,-86.45257732644677
35712000,-223.4706787765026
35724000,-95.13991425931454
35736000,-101.68259143829346
35748000,-1.384278777986765
35760000,-123.90130781382322
35772000,-374.80399637669325
35784000,-185.31023108959198
35796000,-54.70138751715422
35808000,-58.126140512526035
35820000,-108.42207384854555
35832000,-76.4749137237668
35844000,-63.00105597823858
35856000,-14.55568154156208
35868000,-188.4690286964178
35880000,-709.893837928772
35892000,-121.4809035807848
35904000,-537.0725799202919
35916000,-254.48070543259382
35928000,-54.31360121071339
35940000,-393.1524342894554
35952000,-11.629022054374218
35964000,-411.76137997955084
35976000,-36.250871777534485
35988000,-220.9718450307846
36000000,1.807342790067196
36012000,-68.79797174781561
36024000,-413.73747476935387
36036000,-200.58316054940224
36048000,14.340988231822848
36060000,-491.35906422138214
36072000,-212.51900751888752
36084000,-74.8596893697977
36096000,-61.79897731915116
36108000,-108.97136031091213
36120000,-140.7228467836976
36132000,-720.4781465530396
36144000,-13.014473624527454
36156000,-205.80286887288094
36168000,-138.90618774294853
36180000,-221.82540153712034
36192000,-198.63485503196716
36204000,-32.33499604091048
36216000,-14.447472456842661
36228000,15.263956725597382
36240000,-7.991682410240173
36252000,-226.83157797157764
36264000,-204.20444868505
36276000,-362.515909679234
36288000,-220.97603864967823
36300000,-162.87841575592756
36312000,4.583076104521751
36324000,-47.94257549196482
36336000,-5.87224006280303
36348000,-36.800631396472454
36360000,-489.006020963192
36372000,-47.66154482215643
36384000,-17.456731259822845
36396000,-177.82642785459757
36408000,-58.14994966238737
36420000,-260.3354649320245
36432000,-203.28875773400068
36444000,-135.0928784608841
36456000,-62.107090167701244
36468000,-92.41917944699526
36480000,-187.55779311805964
36492000,-468.66196632385254
36504000,-114.75693483650684
36516000,-25.037377320230007
36528000,-60.64425905793905
36540000,-167.64724904298782
36552000,-88.08105752617121
36564000,-59.68311885371804
36576000,-247.64057783037424
36588000,-32.46450653672218
36600000,-232.27641978859901
36612000,-207.68908023834229
36624000,-67.24057956784964
36636000,-307.4173626303673
36648000,-53.26584592089057
36660000,-172.53726813942194
36672000,-102.4763652086258
36684000,-78.29426926374435
36696000,-172.82057693600655
36708000,-144.07949040830135
36720000,-12.196827709674835
36732000,-265.8542048037052
36744000,-47.312946766614914
36756000,-292.1718619391322
36768000,-0.1882607340812683
36780000,-241.4667670726776
36792000,-22.07930663228035
36804000,-87.85767773538828
36816000,-122.82302362844348
36828000,-46.617787674069405
36840000,-288.7076460570097
36852000,-31.786844730377197
36864000,-138.76746071130037
36876000,-44.02105648815632
36888000,-27.77370121702552
36900000,-228.52309620380402
36912000,-260.7815251350403
36924000,-212.20044852793217
36936000,-10.04750743880868
36948000,-165.7179892808199
36960000,1.7057124134153128
36972000,-102.47236607968807
36984000,-1.7744052857160568
36996000,-15.43992643803358
37008000,-242.23435735702515
37020000,9.170939207077026
37032000,-575.9145308732986
37044000,-223.03320725262165
37056000,-193.8591162338853
37068000,-431.98493602871895
37080000,-292.2615820169449
37092000,5.537949038669467
37104000,-120.16514085233212
37116000,-574.5971130728722
37128000,0.3548060953617096
37140000,-116.6773925870657
37152000,-19.50459736585617
37164000,-85.43992836773396
37176000,-81.12371534109116
37188000,-144.29112739861012
37200000,-191.6799644380808
37212000,-191.01797794550657
37224000,-10.767248898744583
37236000,-22.802297942340374
37248000,-11.577476806938648
37260000,-12.494555424898863
37272000,-144.6648171208799
37284000,-90.0216089785099
37296000,-195.93532240390778
37308000,-178.08954647555947
37320000,-178.4851453229785
37332000,-174.6244657188654
37344000,-139.93301913142204
37356000,-404.1453109383583
37368000,-124.0569341853261
37380000,-351.1556155830622
37392000,-113.60550381243229
37404000,-41.4632618650794
37416000,-101.12961963564157
37428000,-1010.8101871013641
37440000,-309.74663345888257
37452000,-91.01495959609747
37464000,11.46332985162735
37476000,-19.20674378424883
37488000,-24.930949818342924
37500000,-95.18876666203141
37512000,-64.17463470995426
37524000,-126.1053252890706
37536000,-519.0009268522263
37548000,-89.83787124976516
37560000,-180.23311239480972
37572000,-28.050295885652304
37584000,-46.79581907391548
37596000,-546.2542825341225
37608000,-225.79454736411572
37620000,-351.924935400486
37632000,-41.64660491794348
37644000,-21.76509290933609
37656000,-38.041376523673534
37668000,12.165830105543137
37680000,-200.8877014964819
37692000,-102.06722790747881
37704000,-204.2097302377224
37716000,-36.80872702598572
37728000,-33.88207556307316
37740000,-300.59065245836973
37752000,-47.47097623348236
37764000,-27.854835156351328
37776000,-5.6108060143888
37788000,-85.07231174781919
37800000,-67.08057815954089
37812000,-79.78236367553473
37824000,-21.236284900456667
37836000,-24.782521918416023
37848000,-283.21545746922493
37860000,-184.95188684761524
37872000,-193.45590075850487
37884000,-231.25491753220558
37896000,-127.69558857381344
37908000,-516.9667333811522
37920000,-235.43410893902183
37932000,-289.56921172887087
37944000,-50.66501761227846
37956000,-84.36706085503101
37968000,-386.3581672310829
37980000,-10.372046753764153
37992000,-59.360414016991854
38004000,-14.35205128788948
38016000,-223.3858502060175
38028000,33.983403789075965
38040000,-55.9608544036746
38052000,-119.16722583025694
38064000,-10.59982454776764
38076000,-722.8981182575226
38088000,-11.009384669363499
38100000,-149.71788313239813
38112000,-52.68416403234005
38124000,-741.6935818195343
38136000,-102.04635447263718
38148000,-174.2809406146407
38160000,-193.21643211692572
38172000,-215.62354822456837
38184000,-128.7003408819437
38196000,-91.36800343543291
38208000,-60.56696189939976
38220000,-267.14538629353046
38232000,-31.91036758571863
38244000,-68.48819859325886
38256000,-434.77100494503975
38268000,-103.5896603539586
38280000,-78.65515356510878
38292000,-22.40409144759178
38304000,-252.9328422099352
38316000,-315.11932957172394
38328000,-301.31648214161396
38340000,-6.387271996587515
38352000,-39.89733277261257
38364000,-172.2568811327219
38376000,-558.9538652598858
38388000,-4.334882125258446
38400000,-189.45640574395657
38412000,-616.5997016429901
38424000,15.383501010015607
38436000,-127.09467902034521
38448000,-24.033511005342007
38460000,-401.78700698167086
38472000,-243.54306588321924
38484000,-82.8416587524116
38496000,-375.8543823584914
38508000,-172.52655369788408
38520000,-65.74263589084148
38532000,-139.14462441205978
38544000,-181.78106300532818
38556000,-361.6054533086717
38568000,-225.71678990125656
38580000,-161.51431364566088
38592000,-41.6244706325233
38604000,-279.9362813234329
38616000,-237.1235541217029
38628000,-479.8410425186157
38640000,-58.86968994885683
38652000,-72.08598247170448
38664000,-60.64825027436018
38676000,-63.97860890254378
38688000,-66.38913781940937
38700000,-579.6160692870617
38712000,-62.806032709777355
38724000,-267.79638198018074
38736000,-229.44633086025715
38748000,-92.84250010550022
38760000,-62.0011722445488
38772000,-30.71918611973524
38784000,-167.6340187638998
38796000,-5.867602601647377
38808000,-37.58415261656046
38820000,-218.0098152011633
38832000,-206.07186619192362
38844000,-126.32572252303362
38856000,-188.9401680380106
38868000,-29.97453934699297
38880000,-54.85958165675402
38892000,-666.9384159445763
38904000,-400.1337204053998
38916000,-281.6839244067669
